SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN,PCI
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-2D,42,250,30,31111,520,17,39050,210
LTE,BKK2650,13.699288,100.43249,L23-BKK2650-3D,43,250,30,31111,520,17,39248,210
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-1D,41,190,30,31111,520,17,38852,332
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-2D,42,190,30,31111,520,17,39050,332
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-3D,43,190,30,31111,520,17,39248,332
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-3E,53,250,30,31111,520,17,39248,333
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-2E,52,250,30,31111,520,17,39050,333
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-1E,51,250,30,31111,520,17,38852,333
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-1F,61,300,30,31111,520,17,38852,16
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-2F,62,300,30,31111,520,17,39050,16
LTE,BKK4689,13.704325,100.416226,L23-BKK4689-3F,63,300,30,31111,520,17,39248,16
LTE,BKK4358,13.706083,100.421832,L23-BKK4358-1E,51,320,30,31111,520,17,38852,68
LTE,BKK4358,13.706083,100.421832,L23-BKK4358-2E,52,320,30,31111,520,17,39050,68
LTE,BKK4358,13.706083,100.421832,L23-BKK4358-3E,53,320,30,31111,520,17,39248,68
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-1A,11,0,30,31062,520,17,38852,113
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-2A,12,0,30,31062,520,17,39050,113
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-3A,13,0,30,31062,520,17,39248,113
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-3B,23,120,30,31062,520,17,39248,114
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-2B,22,120,30,31062,520,17,39050,114
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-1B,21,120,30,31062,520,17,38852,114
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-1C,31,250,30,31062,520,17,38852,115
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-2C,32,250,30,31062,520,17,39050,115
LTE,BKK3651,13.722126,100.463972,L23-BKK3651-3C,33,250,30,31062,520,17,39248,115
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-1A,11,325,30,31062,520,17,38852,175
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-2A,12,325,30,31062,520,17,39050,175
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-3A,13,325,30,31062,520,17,39248,175
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-3B,23,50,30,31062,520,17,39248,176
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-2B,22,50,30,31062,520,17,39050,176
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-1B,21,50,30,31062,520,17,38852,176
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-1C,31,130,30,31062,520,17,38852,178
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-2C,32,130,30,31062,520,17,39050,178
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-3C,33,130,30,31062,520,17,39248,178
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-3D,43,210,30,31062,520,17,39248,177
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-2D,42,210,30,31062,520,17,39050,177
LTE,BKK5980,13.71461,100.45337,L23-BKK5980-1D,41,210,30,31062,520,17,38852,177
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-2A,12,0,30,31062,520,17,39050,261
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-1A,11,0,30,31062,520,17,38852,261
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-3A,13,0,30,31062,520,17,39248,261
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-3B,23,100,30,31062,520,17,39248,262
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-1B,21,100,30,31062,520,17,38852,262
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-2B,22,100,30,31062,520,17,39050,262
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-2C,32,190,30,31062,520,17,39050,264
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-1C,31,190,30,31062,520,17,38852,264
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-3C,33,190,30,31062,520,17,39248,264
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-3D,43,270,30,31062,520,17,39248,263
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-1D,41,270,30,31062,520,17,38852,263
LTE,BKK3282,13.735206,100.446005,L23-BKK3282-2D,42,270,30,31062,520,17,39050,263
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-1A,11,345,30,31062,520,17,38852,309
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-3A,13,345,30,31062,520,17,39248,309
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-2A,12,345,30,31062,520,17,39050,309
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-2B,22,50,30,31062,520,17,39050,307
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-3B,23,50,30,31062,520,17,39248,307
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-1B,21,50,30,31062,520,17,38852,307
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-1C,31,120,30,31062,520,17,38852,306
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-3C,33,120,30,31062,520,17,39248,306
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-2C,32,120,30,31062,520,17,39050,306
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-2D,42,255,30,31062,520,17,39050,308
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-3D,43,255,30,31062,520,17,39248,308
LTE,BKK4362,13.72690055,100.4652501,L23-BKK4362-1D,41,255,30,31062,520,17,38852,308
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-1A,11,40,30,31062,520,17,38852,150
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-2A,12,40,30,31062,520,17,39050,150
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-3A,13,40,30,31062,520,17,39248,150
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-3B,23,150,30,31062,520,17,39248,151
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-2B,22,150,30,31062,520,17,39050,151
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-1B,21,150,30,31062,520,17,38852,151
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-1C,31,310,30,31062,520,17,38852,152
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-2C,32,310,30,31062,520,17,39050,152
LTE,BKK5793,13.72576,100.45652,L23-BKK5793-3C,33,310,30,31062,520,17,39248,152
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-1A,11,350,30,31062,520,17,38852,4
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-2A,12,350,30,31062,520,17,39050,4
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-3A,13,350,30,31062,520,17,39248,4
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-3B,23,80,30,31062,520,17,39248,3
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-2B,22,80,30,31062,520,17,39050,3
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-1B,21,80,30,31062,520,17,38852,3
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-1C,31,125,30,31062,520,17,38852,5
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-2C,32,125,30,31062,520,17,39050,5
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-3C,33,125,30,31062,520,17,39248,5
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-3D,43,215,30,31062,520,17,39248,6
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-2D,42,215,30,31062,520,17,39050,6
LTE,BKK0397,13.71820184,100.4521048,L23-BKK0397-1D,41,215,30,31062,520,17,38852,6
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-1A,11,0,30,31062,520,17,38852,196
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-2A,12,0,30,31062,520,17,39050,196
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-3A,13,0,30,31062,520,17,39248,196
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-3B,23,90,30,31062,520,17,39248,195
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-2B,22,90,30,31062,520,17,39050,195
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-1B,21,90,30,31062,520,17,38852,195
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-1C,31,170,30,31062,520,17,38852,197
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-2C,32,170,30,31062,520,17,39050,197
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-3C,33,170,30,31062,520,17,39248,197
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-3D,43,270,30,31062,520,17,39248,198
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-2D,42,270,30,31062,520,17,39050,198
LTE,BKK2514,13.72407256,100.4529638,L23-BKK2514-1D,41,270,30,31062,520,17,38852,198
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-3A,13,30,30,31062,520,17,39248,246
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-2A,12,30,30,31062,520,17,39050,246
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-1A,11,30,30,31062,520,17,38852,246
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-1B,21,120,30,31062,520,17,38852,247
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-2B,22,120,30,31062,520,17,39050,247
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-3B,23,120,30,31062,520,17,39248,247
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-3C,33,200,30,31062,520,17,39248,249
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-2C,32,200,30,31062,520,17,39050,249
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-1C,31,200,30,31062,520,17,38852,249
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-1D,41,270,30,31062,520,17,38852,248
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-2D,42,270,30,31062,520,17,39050,248
LTE,BKK4354,13.715487,100.462358,L23-BKK4354-3D,43,270,30,31062,520,17,39248,248
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-1A,11,25,30,31062,520,17,38852,302
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-2A,12,25,30,31062,520,17,39050,302
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-3A,13,25,30,31062,520,17,39248,302
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-3B,23,100,30,31062,520,17,39248,301
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-2B,22,100,30,31062,520,17,39050,301
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-1B,21,100,30,31062,520,17,38852,301
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-1C,31,205,30,31062,520,17,38852,303
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-2C,32,205,30,31062,520,17,39050,303
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-3C,33,205,30,31062,520,17,39248,303
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-3D,43,300,30,31062,520,17,39248,304
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-2D,42,300,30,31062,520,17,39050,304
