SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN,PCI
LTE,BKK1840,13.76776335,100.571922,L23-BKK1840-1A,11,360,170,33052,520,17,38852,503
LTE,BKK1840,13.76776335,100.571922,L23-BKK1840-2A,12,360,170,33052,520,17,39050,503
LTE,BKK1840,13.76776335,100.571922,L23-BKK1840-3A,13,360,170,33052,520,17,39248,503
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1B,21,360,170,31021,520,17,38852,453
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1F,61,360,170,31021,520,17,38852,445
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2I,92,360,170,31021,520,17,39050,470
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1L,121,360,170,31021,520,17,38852,461
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2N,142,360,170,31021,520,17,39050,463
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3Q,173,360,170,31021,520,17,39248,468
LTE,BKK3324,13.75683103,100.5658013,L23-BKK3324-1A,11,360,170,31021,520,17,38852,487
LTE,BKK3324,13.75683103,100.5658013,L23-BKK3324-2A,12,360,170,31021,520,17,39050,487
LTE,BKK3324,13.75683103,100.5658013,L23-BKK3324-3A,13,360,170,31021,520,17,39248,487
LTE,BKK1949,13.74849617,100.5825662,L23-BKK1949-1A,11,360,170,31023,520,17,38852,463
LTE,BKK1949,13.74849617,100.5825662,L23-BKK1949-2A,12,360,170,31023,520,17,39050,463
LTE,BKK1949,13.74849617,100.5825662,L23-BKK1949-3A,13,360,170,31023,520,17,39248,463
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-1A,11,45,30,31023,520,17,38852,52
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-2A,12,45,30,31023,520,17,39050,52
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-3A,13,45,30,31023,520,17,39248,52
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-3B,23,160,30,31023,520,17,39248,53
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-2B,22,160,30,31023,520,17,39050,53
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-1B,21,160,30,31023,520,17,38852,53
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-1C,31,225,30,31023,520,17,38852,54
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-2C,32,225,30,31023,520,17,39050,54
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-3C,33,225,30,31023,520,17,39248,54
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-3D,43,320,30,31023,520,17,39248,56
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-2D,42,320,30,31023,520,17,39050,56
LTE,BKK7258,13.78508,100.5868,L23-BKK7258-1D,41,320,30,31023,520,17,38852,56
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1A,11,360,30,31021,520,17,38852,435
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2A,12,360,30,31021,520,17,39050,435
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3A,13,360,30,31021,520,17,39248,435
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3B,23,360,30,31021,520,17,39248,436
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2B,22,360,30,31021,520,17,39050,436
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1B,21,360,30,31021,520,17,38852,436
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1C,31,360,30,31021,520,17,38852,437
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2C,32,360,30,31021,520,17,39050,437
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3C,33,360,30,31021,520,17,39248,437
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3D,43,360,30,31021,520,17,39248,446
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2D,42,360,30,31021,520,17,39050,446
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1D,41,360,30,31021,520,17,38852,446
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1E,51,360,30,31021,520,17,38852,439
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2E,52,360,30,31021,520,17,39050,439
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3E,53,360,30,31021,520,17,39248,439
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3F,63,360,30,31021,520,17,39248,440
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2F,62,360,30,31021,520,17,39050,440
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1F,61,360,30,31021,520,17,38852,440
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1G,71,360,30,31021,520,17,38852,441
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2G,72,360,30,31021,520,17,39050,441
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3G,73,360,30,31021,520,17,39248,441
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-3H,83,360,30,31021,520,17,39248,434
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-2H,82,360,30,31021,520,17,39050,434
LTE,BKK1406,13.788062,100.574895,L23-BKK1406-1H,81,360,30,31021,520,17,38852,434
LTE,BKK3280,13.77302884,100.574038,L23-BKK3280-1A,11,360,170,31021,520,17,38852,490
LTE,BKK3280,13.77302884,100.574038,L23-BKK3280-3A,13,360,170,31021,520,17,39248,490
LTE,BKK3280,13.77302884,100.574038,L23-BKK3280-2A,12,360,170,31021,520,17,39050,490
LTE,BKK3280,13.77302884,100.574038,L23-BKK3280-2B,22,360,170,31021,520,17,39050,491
LTE,BKK3280,13.77302884,100.574038,L23-BKK3280-3B,23,360,170,31021,520,17,39248,491
LTE,BKK3280,13.77302884,100.574038,L23-BKK3280-1B,21,360,170,31021,520,17,38852,491
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-1A,11,60,30,31023,520,17,38852,26
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-3A,13,60,30,31023,520,17,39248,26
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-2A,12,60,30,31023,520,17,39050,26
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-2B,22,210,30,31023,520,17,39050,24
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-3B,23,210,30,31023,520,17,39248,24
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-1B,21,210,30,31023,520,17,38852,24
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-1C,31,290,30,31023,520,17,38852,25
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-3C,33,290,30,31023,520,17,39248,25
LTE,BKK7224,13.74277,100.59577,L23-BKK7224-2C,32,290,30,31023,520,17,39050,25
LTE,BKK1866,13.7760039,100.5738545,L23-BKK1866-2A,12,360,170,31021,520,17,39050,455
LTE,BKK1866,13.7760039,100.5738545,L23-BKK1866-1A,11,360,170,31021,520,17,38852,455
LTE,BKK1866,13.7760039,100.5738545,L23-BKK1866-3A,13,360,170,31021,520,17,39248,455
LTE,BKK1866,13.7760039,100.5738545,L23-BKK1866-3B,23,360,170,31021,520,17,39248,456
LTE,BKK1866,13.7760039,100.5738545,L23-BKK1866-1B,21,360,170,31021,520,17,38852,456
LTE,BKK1866,13.7760039,100.5738545,L23-BKK1866-2B,22,360,170,31021,520,17,39050,456
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-1A,11,335,30,31023,520,17,38852,216
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-3A,13,335,30,31023,520,17,39248,216
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-2A,12,335,30,31023,520,17,39050,216
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-2B,22,70,30,31023,520,17,39050,214
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-3B,23,70,30,31023,520,17,39248,214
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-1B,21,70,30,31023,520,17,38852,214
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-1C,31,135,30,31023,520,17,38852,215
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-3C,33,135,30,31023,520,17,39248,215
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-2C,32,135,30,31023,520,17,39050,215
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-2D,42,210,30,31023,520,17,39050,217
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-3D,43,210,30,31023,520,17,39248,217
LTE,BKK4536,13.771547,100.586956,L23-BKK4536-1D,41,210,30,31023,520,17,38852,217
LTE,BKK1663,13.74813607,100.5681847,L23-BKK1663-3E,53,360,170,33052,520,17,39248,477
LTE,BKK1663,13.74813607,100.5681847,L23-BKK1663-1E,51,360,170,33052,520,17,38852,477
LTE,BKK1663,13.74813607,100.5681847,L23-BKK1663-2E,52,360,170,33052,520,17,39050,477
LTE,BKK1826,13.74536021,100.5795399,L23-BKK1826-1A,11,360,30,31023,520,17,38852,488
LTE,BKK1826,13.74536021,100.5795399,L23-BKK1826-2A,12,360,30,31023,520,17,39050,488
LTE,BKK1826,13.74536021,100.5795399,L23-BKK1826-3A,13,360,30,31023,520,17,39248,488
LTE,BKK1657,13.78703562,100.574733,L23-BKK1657-1A,11,360,170,31021,520,17,38852,438
LTE,BKK1657,13.78703562,100.574733,L23-BKK1657-2A,12,360,170,31021,520,17,39050,438
LTE,BKK1657,13.78703562,100.574733,L23-BKK1657-3A,13,360,170,31021,520,17,39248,438
LTE,BKK1810,13.787003,100.575082,L23-BKK1810-1A,11,360,170,31021,520,17,38852,480
LTE,BKK1810,13.787003,100.575082,L23-BKK1810-2A,12,360,170,31021,520,17,39050,480
LTE,BKK1810,13.787003,100.575082,L23-BKK1810-3A,13,360,170,31021,520,17,39248,480
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-3A,13,350,30,33052,520,17,39248,132
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-1A,11,350,30,33052,520,17,38852,132
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-2A,12,350,30,33052,520,17,39050,132
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-2B,22,70,30,33052,520,17,39050,133
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-1B,21,70,30,33052,520,17,38852,133
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-3B,23,70,30,33052,520,17,39248,133
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-3C,33,160,30,33052,520,17,39248,377
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-1C,31,160,30,33052,520,17,38852,377
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-2C,32,160,30,33052,520,17,39050,377
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-2D,42,360,30,33052,520,17,39050,441
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-1D,41,360,30,33052,520,17,38852,441
LTE,BKK2445,13.749426,100.577409,L23-BKK2445-3D,43,360,30,33052,520,17,39248,441
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-2A,12,50,30,31023,520,17,39050,84
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-3A,13,50,30,31023,520,17,39248,84
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-1A,11,50,30,31023,520,17,38852,84
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-1B,21,125,30,31023,520,17,38852,85
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-3B,23,125,30,31023,520,17,39248,85
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-2B,22,125,30,31023,520,17,39050,85
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-2C,32,225,30,31023,520,17,39050,86
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-3C,33,225,30,31023,520,17,39248,86
LTE,BKK7309,13.751603,100.594959,L23-BKK7309-1C,31,225,30,31023,520,17,38852,86
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3D,43,360,170,31021,520,17,39248,469
LTE,BKK1996,13.75987941,100.5665428,L23-BKK1996-1A,11,360,30,31021,520,17,38852,477
LTE,BKK1996,13.75987941,100.5665428,L23-BKK1996-2A,12,360,30,31021,520,17,39050,477
LTE,BKK1996,13.75987941,100.5665428,L23-BKK1996-3A,13,360,30,31021,520,17,39248,477
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2D,42,360,170,31021,520,17,39050,469
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2E,52,360,170,31021,520,17,39050,459
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1O,151,360,170,31021,520,17,38852,465
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3I,93,360,170,31021,520,17,39248,470
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1I,91,360,170,31021,520,17,38852,470
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1J,101,360,170,31021,520,17,38852,458
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3G,73,360,170,31021,520,17,39248,462
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3J,103,360,170,31021,520,17,39248,458
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3C,33,360,170,31021,520,17,39248,446
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3L,123,360,170,31021,520,17,39248,461
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2L,122,360,170,31021,520,17,39050,461
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2M,132,360,170,31021,520,17,39050,435
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2O,152,360,170,31021,520,17,39050,465
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3O,153,360,170,31021,520,17,39248,465
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-1A,11,360,170,31021,520,17,38852,440
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-2A,12,360,170,31021,520,17,39050,440
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-3A,13,360,170,31021,520,17,39248,440
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-3B,23,360,170,31021,520,17,39248,441
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-2B,22,360,170,31021,520,17,39050,441
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-1B,21,360,170,31021,520,17,38852,441
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-1C,31,360,170,31021,520,17,38852,442
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-2C,32,360,170,31021,520,17,39050,442
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2A,12,360,170,31021,520,17,39050,452
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3A,13,360,170,31021,520,17,39248,452
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1A,11,360,170,31021,520,17,38852,452
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-3C,33,360,170,31021,520,17,39248,442
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-3D,43,360,170,31021,520,17,39248,443
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-2D,42,360,170,31021,520,17,39050,443
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-1D,41,360,170,31021,520,17,38852,443
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-1E,51,360,170,31021,520,17,38852,444
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-2E,52,360,170,31021,520,17,0,444
LTE,BKK3589,13.761673,100.564139,L23-BKK3589-3E,53,360,170,31021,520,17,39248,444
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-1Q,171,360,170,31021,520,17,38852,468
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3B,23,360,170,31021,520,17,39248,453
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2B,22,360,170,31021,520,17,39050,453
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2C,32,360,170,31021,520,17,39050,446
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-3F,63,360,170,31021,520,17,39248,445
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2F,62,360,170,31021,520,17,39050,445
LTE,BKK4019,13.75183057,100.5725166,L23-BKK4019-2G,72,360,170,31021,520,17,39050,462
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1A,11,360,170,31021,520,17,38852,451
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2A,12,360,170,31021,520,17,39050,451
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3A,13,360,170,31021,520,17,39248,451
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3B,23,360,170,31021,520,17,39248,485
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2B,22,360,170,31021,520,17,39050,485
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1B,21,360,170,31021,520,17,38852,485
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1C,31,360,170,31021,520,17,38852,432
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2C,32,360,170,31021,520,17,39050,432
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3C,33,360,170,31021,520,17,39248,432
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3D,43,360,170,31021,520,17,39248,454
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2D,42,360,170,31021,520,17,39050,454
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1D,41,360,170,31021,520,17,38852,454
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1E,51,360,170,31021,520,17,38852,455
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2E,52,360,170,31021,520,17,39050,455
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3E,53,360,170,31021,520,17,39248,455
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3F,63,360,170,31021,520,17,39248,456
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2F,62,360,170,31021,520,17,39050,456
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1F,61,360,170,31021,520,17,38852,456
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1G,71,360,170,31021,520,17,38852,457
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2G,72,360,170,31021,520,17,39050,457
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3G,73,360,170,31021,520,17,39248,457
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3H,83,360,170,31021,520,17,39248,458
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2H,82,360,170,31021,520,17,39050,458
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1H,81,360,170,31021,520,17,38852,458
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1I,91,360,170,31021,520,17,38852,459
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2I,92,360,170,31021,520,17,39050,459
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3I,93,360,170,31021,520,17,39248,459
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-3J,103,360,170,31021,520,17,39248,460
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-2J,102,360,170,31021,520,17,39050,460
LTE,BKK5118,13.756947,100.565743,L23-BKK5118-1J,101,360,170,31021,520,17,38852,460
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-1A,11,0,30,31021,520,17,38852,2
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-2A,12,0,30,31021,520,17,39050,2
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-3A,13,0,30,31021,520,17,39248,2
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-3B,23,80,30,31021,520,17,39248,426
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-2B,22,80,30,31021,520,17,39050,426
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-1B,21,80,30,31021,520,17,38852,426
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-1C,31,210,30,31021,520,17,38852,427
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-2C,32,210,30,31021,520,17,39050,427
LTE,BKK7134,13.78547,100.57432,L23-BKK7134-3C,33,210,30,31021,520,17,39248,427
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-2A,12,360,170,31021,520,17,39050,447
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-3A,13,360,170,31021,520,17,39248,447
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-1A,11,360,170,31021,520,17,38852,447
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-1B,21,360,170,31021,520,17,38852,448
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-3B,23,360,170,31021,520,17,39248,448
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-2B,22,360,170,31021,520,17,39050,448
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-2C,32,360,170,31021,520,17,39050,461
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-3C,33,360,170,31021,520,17,39248,461
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-1C,31,360,170,31021,520,17,38852,461
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-1D,41,360,170,31021,520,17,38852,483
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-3D,43,360,170,31021,520,17,39248,483
LTE,BKK3588,13.76001502,100.569048,L23-BKK3588-2D,42,360,170,31021,520,17,39050,483
LTE,BKK3707,13.748377,100.583941,L23-BKK3707-1A,11,360,170,31023,520,17,38852,481
LTE,BKK3707,13.748377,100.583941,L23-BKK3707-2A,12,360,170,31023,520,17,39050,481
LTE,BKK3707,13.748377,100.583941,L23-BKK3707-3A,13,360,170,31023,520,17,39248,481
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-1A,11,360,170,31021,520,17,38852,490
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-2A,12,360,170,31021,520,17,39050,490
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-3A,13,360,170,31021,520,17,39248,490
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-3B,23,360,170,31021,520,17,39248,491
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-2B,22,360,170,31021,520,17,39050,491
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-1B,21,360,170,31021,520,17,38852,491
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-1C,31,360,170,31021,520,17,38852,492
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-2C,32,360,170,31021,520,17,39050,492
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-3C,33,360,170,31021,520,17,39248,492
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-3D,43,360,170,31021,520,17,39248,493
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-2D,42,360,170,31021,520,17,39050,493
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-1D,41,360,170,31021,520,17,38852,493
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-1E,51,360,170,31021,520,17,38852,494
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-2E,52,360,170,31021,520,17,39050,494
LTE,BKK3590,13.758599,100.567762,L23-BKK3590-3E,53,360,170,31021,520,17,39248,494
LTE,BKK1220,13.74395063,100.5893043,L23-BKK1220-2A,12,160,30,31023,520,17,39050,200
LTE,BKK1220,13.74395063,100.5893043,L23-BKK1220-1A,11,160,30,31023,520,17,38852,200
LTE,BKK1220,13.74395063,100.5893043,L23-BKK1220-3A,13,160,30,31023,520,17,39248,200
LTE,BKK1220,13.74395063,100.5893043,L23-BKK1220-3B,23,260,30,31023,520,17,39248,201
LTE,BKK1220,13.74395063,100.5893043,L23-BKK1220-1B,21,260,30,31023,520,17,38852,201
LTE,BKK1220,13.74395063,100.5893043,L23-BKK1220-2B,22,260,30,31023,520,17,39050,201
LTE,BKK0010,13.744752,100.583235,L23-BKK0010-3D,43,240,30,31023,520,17,39248,203
LTE,BKK0010,13.744752,100.583235,L23-BKK0010-2D,42,240,30,31023,520,17,39050,203
LTE,BKK0010,13.744752,100.583235,L23-BKK0010-1D,41,240,30,31023,520,17,38852,203
LTE,BKK1734,13.759192,100.586002,L23-BKK1734-1D,41,320,30,31023,520,17,38852,76
LTE,BKK1734,13.759192,100.586002,L23-BKK1734-2D,42,320,30,31023,520,17,39050,76
LTE,BKK1734,13.759192,100.586002,L23-BKK1734-3D,43,320,30,31023,520,17,39248,76
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-2A,12,360,170,31023,520,17,39050,482
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-1A,11,360,170,31023,520,17,38852,482
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-3A,13,360,170,31023,520,17,39248,482
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-3B,23,360,170,31023,520,17,39248,483
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-1B,21,360,170,31023,520,17,38852,483
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-2B,22,360,170,31023,520,17,39050,483
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-2C,32,360,170,31023,520,17,39050,484
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-1C,31,360,170,31023,520,17,38852,484
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-3C,33,360,170,31023,520,17,39248,484
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-3D,43,360,170,31023,520,17,39248,485
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-1D,41,360,170,31023,520,17,38852,485
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-2D,42,360,170,31023,520,17,39050,485
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-2E,52,360,170,31023,520,17,39050,486
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-1E,51,360,170,31023,520,17,38852,486
LTE,BKK7360,13.75048,100.58384,L23-BKK7360-3E,53,360,170,31023,520,17,39248,486
LTE,BKK7196,13.75338399,100.567016,L23-BKK7196-1D,41,275,30,31021,520,17,38852,60
LTE,BKK7196,13.75338399,100.567016,L23-BKK7196-2D,42,275,30,31021,520,17,39050,60
LTE,BKK7196,13.75338399,100.567016,L23-BKK7196-3D,43,275,30,31021,520,17,39248,60
LTE,BKK3825,13.75243,100.575249,L23-BKK3825-3D,43,265,30,31021,520,17,39248,241
LTE,BKK3825,13.75243,100.575249,L23-BKK3825-2D,42,265,30,31021,520,17,39050,241
LTE,BKK3825,13.75243,100.575249,L23-BKK3825-1D,41,265,30,31021,520,17,38852,241
LTE,BKK2044,13.76086445,100.5721442,L23-BKK2044-3D,43,250,30,31021,520,17,39248,70
LTE,BKK2044,13.76086445,100.5721442,L23-BKK2044-1D,41,250,30,31021,520,17,38852,70
LTE,BKK2044,13.76086445,100.5721442,L23-BKK2044-2D,42,250,30,31021,520,17,39050,70
LTE,BKK0010,13.744752,100.583235,L23-BKK0010-1E,51,320,30,31023,520,17,38852,102
LTE,BKK0010,13.744752,100.583235,L23-BKK0010-2E,52,320,30,31023,520,17,39050,102
LTE,BKK0010,13.744752,100.583235,L23-BKK0010-3E,53,320,30,31023,520,17,39248,102
LTE,BKK2963,13.780326,100.573982,L23-BKK2963-2E,52,285,30,31021,520,17,39050,128
LTE,BKK2963,13.780326,100.573982,L23-BKK2963-3E,53,285,30,31021,520,17,39248,128
LTE,BKK2963,13.780326,100.573982,L23-BKK2963-1E,51,285,30,31021,520,17,38852,128
LTE,BKK2075,13.746875,100.576036,L23-BKK2075-1D,41,250,30,33052,520,17,38852,244
LTE,BKK2075,13.746875,100.576036,L23-BKK2075-2D,42,250,30,33052,520,17,39050,244
LTE,BKK2075,13.746875,100.576036,L23-BKK2075-3D,43,250,30,33052,520,17,39248,244
LTE,BKK0082,13.756163,100.570613,L23-BKK0082-1D,41,270,30,31021,520,17,38852,144
