SYSTEM,SITE,ENBID,ENBNAME,SITE_NAME,CID,CELL_NAME,LAT,LONG,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,BKK1104,307183,BKK1104-L23,RAMKHAMHAENG43_1,12,L23-BKK1104-2A,13.759553,100.616799,320,30,33141,39050,141,520,17
LTE,BKK1104,307183,BKK1104-L23,RAMKHAMHAENG43_1,13,L23-BKK1104-3A,13.759553,100.616799,320,30,33141,39248,141,520,17
LTE,BKK1104,307183,BKK1104-L23,RAMKHAMHAENG43_1,23,L23-BKK1104-3B,13.759553,100.616799,170,30,33141,39248,142,520,17
LTE,BKK1104,307183,BKK1104-L23,RAMKHAMHAENG43_1,22,L23-BKK1104-2B,13.759553,100.616799,170,30,33141,39050,142,520,17
LTE,BKK1104,307183,BKK1104-L23,RAMKHAMHAENG43_1,21,L23-BKK1104-1B,13.759553,100.616799,170,30,33141,38852,142,520,17
LTE,BKK1105,307184,BKK1105-L23,RAMKHAMHAENG29,11,L23-BKK1105-1A,13.756628,100.613467,330,30,33141,38852,320,520,17
LTE,BKK1105,307184,BKK1105-L23,RAMKHAMHAENG29,12,L23-BKK1105-2A,13.756628,100.613467,330,30,33141,39050,320,520,17
LTE,BKK1105,307184,BKK1105-L23,RAMKHAMHAENG29,13,L23-BKK1105-3A,13.756628,100.613467,330,30,33141,39248,320,520,17
LTE,BKK1223,307190,BKK1223-L23,RAMKHAMHAENG37,12,L23-BKK1223-2A,13.75777392,100.6139583,290,30,33141,39050,289,520,17
LTE,BKK1223,307190,BKK1223-L23,RAMKHAMHAENG37,13,L23-BKK1223-3A,13.75777392,100.6139583,290,30,33141,39248,289,520,17
LTE,BKK1223,307190,BKK1223-L23,RAMKHAMHAENG37,11,L23-BKK1223-1A,13.75777392,100.6139583,290,30,33141,38852,289,520,17
LTE,BKK1223,307190,BKK1223-L23,RAMKHAMHAENG37,21,L23-BKK1223-1B,13.75777392,100.6139583,135,30,33141,38852,290,520,17
LTE,BKK1223,307190,BKK1223-L23,RAMKHAMHAENG37,23,L23-BKK1223-3B,13.75777392,100.6139583,135,30,33141,39248,290,520,17
LTE,BKK1223,307190,BKK1223-L23,RAMKHAMHAENG37,22,L23-BKK1223-2B,13.75777392,100.6139583,135,30,33141,39050,290,520,17
LTE,BKK1106,307519,BKK1106-L23,RAMKHAMHAENG43,11,L23-BKK1106-1A,13.75900446,100.6165282,0,30,33141,38852,349,520,17
LTE,BKK1106,307519,BKK1106-L23,RAMKHAMHAENG43,12,L23-BKK1106-2A,13.75900446,100.6165282,0,30,33141,39050,349,520,17
LTE,BKK1106,307519,BKK1106-L23,RAMKHAMHAENG43,13,L23-BKK1106-3A,13.75900446,100.6165282,0,30,33141,39248,349,520,17
LTE,BKK1231,307524,BKK1231-L23,RAMKHAMHAENG24,12,L23-BKK1231-2A,13.75529126,100.6135991,350,30,33141,39050,414,520,17
LTE,BKK1231,307524,BKK1231-L23,RAMKHAMHAENG24,13,L23-BKK1231-3A,13.75529126,100.6135991,350,30,33141,39248,414,520,17
LTE,BKK1231,307524,BKK1231-L23,RAMKHAMHAENG24,11,L23-BKK1231-1A,13.75529126,100.6135991,350,30,33141,38852,414,520,17
LTE,BKK1231,307524,BKK1231-L23,RAMKHAMHAENG24,21,L23-BKK1231-1B,13.75529126,100.6135991,120,30,33141,38852,415,520,17
LTE,BKK1231,307524,BKK1231-L23,RAMKHAMHAENG24,23,L23-BKK1231-3B,13.75529126,100.6135991,120,30,33141,39248,415,520,17
LTE,BKK1231,307524,BKK1231-L23,RAMKHAMHAENG24,22,L23-BKK1231-2B,13.75529126,100.6135991,120,30,33141,39050,415,520,17
LTE,BKK1994,307638,BKK1994-L23,IEC_COMPLEX,11,L23-BKK1994-1A,13.76048109,100.6325916,360,30,33141,38852,432,520,17
LTE,BKK1994,307638,BKK1994-L23,IEC_COMPLEX,12,L23-BKK1994-2A,13.76048109,100.6325916,360,30,33141,39050,432,520,17
LTE,BKK1994,307638,BKK1994-L23,IEC_COMPLEX,13,L23-BKK1994-3A,13.76048109,100.6325916,360,30,33141,39248,432,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,11,L23-BKKA177-1A,13.76128,100.63418,20,30,33141,38852,85,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,12,L23-BKKA177-2A,13.76128,100.63418,20,30,33141,39050,85,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,13,L23-BKKA177-3A,13.76128,100.63418,20,30,33141,39248,85,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,23,L23-BKKA177-3B,13.76128,100.63418,80,30,33141,39248,86,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,22,L23-BKKA177-2B,13.76128,100.63418,80,30,33141,39050,86,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,21,L23-BKKA177-1B,13.76128,100.63418,80,30,33141,38852,86,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,31,L23-BKKA177-1C,13.76128,100.63418,150,30,33141,38852,84,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,32,L23-BKKA177-2C,13.76128,100.63418,150,30,33141,39050,84,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,33,L23-BKKA177-3C,13.76128,100.63418,150,30,33141,39248,84,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,43,L23-BKKA177-3D,13.76128,100.63418,210,30,33141,39248,385,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,42,L23-BKKA177-2D,13.76128,100.63418,210,30,33141,39050,385,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,41,L23-BKKA177-1D,13.76128,100.63418,210,30,33141,38852,385,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,51,L23-BKKA177-1E,13.76128,100.63418,270,30,33141,38852,386,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,52,L23-BKKA177-2E,13.76128,100.63418,270,30,33141,39050,386,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,53,L23-BKKA177-3E,13.76128,100.63418,270,30,33141,39248,386,520,17
LTE,BKKA273,313097,BKKA273-L23,METRIS RAMA9-RAMKUMHANG-SI RAT EXPRESSWAY,23,L23-BKKA273-3B,13.746509,100.607838,290,30,33141,39248,197,520,17
LTE,BKKA273,313097,BKKA273-L23,METRIS RAMA9-RAMKUMHANG-SI RAT EXPRESSWAY,22,L23-BKKA273-2B,13.746509,100.607838,290,30,33141,39050,197,520,17
LTE,BKKA273,313097,BKKA273-L23,METRIS RAMA9-RAMKUMHANG-SI RAT EXPRESSWAY,21,L23-BKKA273-1B,13.746509,100.607838,290,30,33141,38852,197,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,21,L23-BKKA286-1B,13.76063,100.649,90,30,33141,38852,282,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,23,L23-BKKA286-3B,13.76063,100.649,90,30,33141,39248,282,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,22,L23-BKKA286-2B,13.76063,100.649,90,30,33141,39050,282,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,32,L23-BKKA286-2C,13.76063,100.649,150,30,33141,39050,388,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,33,L23-BKKA286-3C,13.76063,100.649,150,30,33141,39248,388,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,31,L23-BKKA286-1C,13.76063,100.649,150,30,33141,38852,388,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,41,L23-BKKA286-1D,13.76063,100.649,210,30,33141,38852,284,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,43,L23-BKKA286-3D,13.76063,100.649,210,30,33141,39248,284,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,42,L23-BKKA286-2D,13.76063,100.649,210,30,33141,39050,284,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,52,L23-BKKA286-2E,13.76063,100.649,270,30,33141,39050,387,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,53,L23-BKKA286-3E,13.76063,100.649,270,30,33141,39248,387,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,51,L23-BKKA286-1E,13.76063,100.649,270,30,33141,38852,387,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,61,L23-BKKA286-1F,13.76063,100.649,330,30,33141,38852,389,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,63,L23-BKKA286-3F,13.76063,100.649,330,30,33141,39248,389,520,17
LTE,BKKA286,313253,BKKA286-L23,PLUM CONDO - RAMKHAMHAENG60,62,L23-BKKA286-2F,13.76063,100.649,330,30,33141,39050,389,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,63,L23-BKKA177-3F,13.76128,100.63418,320,30,33141,39248,384,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,62,L23-BKKA177-2F,13.76128,100.63418,320,30,33141,39050,384,520,17
LTE,BKKA177,313015,BKKA177-L23,RAMKHAMHAENG 30/1,61,L23-BKKA177-1F,13.76128,100.63418,320,30,33141,38852,384,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,11,L23-BKKA350-1A,13.747555,100.663532,350,30,33142,38852,51,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,12,L23-BKKA350-2A,13.747555,100.663532,350,30,33142,39050,51,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,13,L23-BKKA350-3A,13.747555,100.663532,350,30,33142,39248,51,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,23,L23-BKKA350-3B,13.747555,100.663532,70,30,33142,39248,52,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,22,L23-BKKA350-2B,13.747555,100.663532,70,30,33142,39050,52,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,21,L23-BKKA350-1B,13.747555,100.663532,70,30,33142,38852,52,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,31,L23-BKKA350-1C,13.747555,100.663532,200,30,33142,38852,53,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,32,L23-BKKA350-2C,13.747555,100.663532,200,30,33142,39050,53,520,17
LTE,BKKA350,301535,BKKA350-L23,KRUNGTHEP KREETHA 15/1,33,L23-BKKA350-3C,13.747555,100.663532,200,30,33142,39248,53,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,21,L23-BKKA083-1B,13.75889,100.64428,90,30,33141,38852,169,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,23,L23-BKKA083-3B,13.75889,100.64428,90,30,33141,39248,169,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,22,L23-BKKA083-2B,13.75889,100.64428,90,30,33141,39050,169,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,32,L23-BKKA083-2C,13.75889,100.64428,150,30,33141,39050,170,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,33,L23-BKKA083-3C,13.75889,100.64428,150,30,33141,39248,170,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,31,L23-BKKA083-1C,13.75889,100.64428,150,30,33141,38852,170,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,41,L23-BKKA083-1D,13.75889,100.64428,210,30,33141,38852,171,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,43,L23-BKKA083-3D,13.75889,100.64428,210,30,33141,39248,171,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,42,L23-BKKA083-2D,13.75889,100.64428,210,30,33141,39050,171,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,52,L23-BKKA083-2E,13.75889,100.64428,270,30,33141,39050,178,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,53,L23-BKKA083-3E,13.75889,100.64428,270,30,33141,39248,178,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,51,L23-BKKA083-1E,13.75889,100.64428,270,30,33141,38852,178,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,61,L23-BKKA083-1F,13.75889,100.64428,330,30,33141,38852,179,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,63,L23-BKKA083-3F,13.75889,100.64428,330,30,33141,39248,179,520,17
LTE,BKKA083,311162,BKKA083-L23,SIN SETTHEE CONDO TOWN,62,L23-BKKA083-2F,13.75889,100.64428,330,30,33141,39050,179,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,12,L23-BKKA108-2A,13.75168,100.60536,0,30,31023,39050,395,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,13,L23-BKKA108-3A,13.75168,100.60536,0,30,31023,39248,395,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,11,L23-BKKA108-1A,13.75168,100.60536,0,30,31023,38852,395,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,21,L23-BKKA108-1B,13.75168,100.60536,100,30,31023,38852,394,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,23,L23-BKKA108-3B,13.75168,100.60536,100,30,31023,39248,394,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,22,L23-BKKA108-2B,13.75168,100.60536,100,30,31023,39050,394,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,32,L23-BKKA108-2C,13.75168,100.60536,200,30,31023,39050,389,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,33,L23-BKKA108-3C,13.75168,100.60536,200,30,31023,39248,389,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,31,L23-BKKA108-1C,13.75168,100.60536,200,30,31023,38852,389,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,41,L23-BKKA108-1D,13.75168,100.60536,270,30,31023,38852,388,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,43,L23-BKKA108-3D,13.75168,100.60536,270,30,31023,39248,388,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,42,L23-BKKA108-2D,13.75168,100.60536,270,30,31023,39050,388,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,52,L23-BKKA108-2E,13.75168,100.60536,0,30,31023,39050,387,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,53,L23-BKKA108-3E,13.75168,100.60536,0,30,31023,39248,387,520,17
LTE,BKKA108,311330,BKKA108-L23,D CONDO RAMKHAMHAENG,51,L23-BKKA108-1E,13.75168,100.60536,0,30,31023,38852,387,520,17
LTE,RM-BKK1137/G,311993,BKK1137F-L23,RAMKHAMHAENG60,83,L23-BKK1137-3H,13.762234,100.649194,150,30,33141,39248,138,520,17
LTE,RM-BKK1137/G,311993,BKK1137F-L23,RAMKHAMHAENG60,82,L23-BKK1137-2H,13.762234,100.649194,150,30,33141,39050,138,520,17
LTE,RM-BKK1137/G,311993,BKK1137F-L23,RAMKHAMHAENG60,81,L23-BKK1137-1H,13.762234,100.649194,150,30,33141,38852,138,520,17
LTE,BKK6292,300621,BKK6292-L23,SOI KRUNGTHEPKRITHA 7 YAK 1,41,L23-BKK6292-1D,13.75047,100.65341,270,30,33142,38852,220,520,17
LTE,BKK6292,300621,BKK6292-L23,SOI KRUNGTHEPKRITHA 7 YAK 1,43,L23-BKK6292-3D,13.75047,100.65341,270,30,33142,39248,220,520,17
LTE,BKK6292,300621,BKK6292-L23,SOI KRUNGTHEPKRITHA 7 YAK 1,42,L23-BKK6292-2D,13.75047,100.65341,270,30,33142,39050,220,520,17
