SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN,PCI
LTE,CMI0372,18.59308,98.88065,L23-CMI0372-3C,33,300,30,35102,520,17,39248,218
LTE,CMI0372,18.59308,98.88065,L23-CMI0372-1C,31,300,30,35102,520,17,38852,218
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-3A,13,355,30,35102,520,17,39248,262
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-1A,11,355,30,35102,520,17,38852,262
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-2A,12,355,30,35102,520,17,39050,262
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-2B,22,65,30,35102,520,17,39050,266
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-1B,21,65,30,35102,520,17,38852,266
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-3B,23,65,30,35102,520,17,39248,266
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-3C,33,215,30,35102,520,17,39248,265
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-1C,31,215,30,35102,520,17,38852,265
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-2C,32,215,30,35102,520,17,39050,265
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-2D,42,295,30,35102,520,17,39050,264
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-1D,41,295,30,35102,520,17,38852,264
LTE,CMI0704,18.560711,98.909508,L23-CMI0704-3D,43,295,30,35102,520,17,39248,264
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-3A,13,315,30,35102,520,17,39248,94
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-1A,11,315,30,35102,520,17,38852,94
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-2A,12,315,30,35102,520,17,39050,94
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-2B,22,65,30,35102,520,17,39050,93
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-1B,21,65,30,35102,520,17,38852,93
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-3B,23,65,30,35102,520,17,39248,93
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-3C,33,210,30,35102,520,17,39248,95
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-1C,31,210,30,35102,520,17,38852,95
LTE,CMI0204,18.5261307,98.8611679,L23-CMI0204-2C,32,210,30,35102,520,17,39050,95
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-2A,12,330,30,35102,520,17,39050,33
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-3A,13,330,30,35102,520,17,39248,33
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-1A,11,330,30,35102,520,17,38852,33
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-1B,21,60,30,35102,520,17,38852,379
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-3B,23,60,30,35102,520,17,39248,379
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-2B,22,60,30,35102,520,17,39050,379
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-2C,32,150,30,35102,520,17,39050,380
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-3C,33,150,30,35102,520,17,39248,380
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-1C,31,150,30,35102,520,17,38852,380
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-1D,41,270,30,35102,520,17,38852,376
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-3D,43,270,30,35102,520,17,39248,376
LTE,CMI0503,18.5642753,98.88631944,L23-CMI0503-2D,42,270,30,35102,520,17,39050,376
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-1A,11,300,30,35107,520,17,38852,426
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-2A,12,300,30,35107,520,17,39050,426
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-3A,13,300,30,35107,520,17,39248,426
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-3B,23,65,30,35107,520,17,39248,428
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-2B,22,65,30,35107,520,17,39050,428
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-1B,21,65,30,35107,520,17,38852,428
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-1C,31,135,30,35107,520,17,38852,423
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-2C,32,135,30,35107,520,17,39050,423
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-3C,33,135,30,35107,520,17,39248,423
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-3D,43,235,30,35107,520,17,39248,427
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-2D,42,235,30,35107,520,17,39050,427
LTE,CMI0815,18.6436678,98.8765736,L23-CMI0815-1D,41,235,30,35107,520,17,38852,427
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-3A,13,310,30,35107,520,17,39248,53
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-2A,12,310,30,35107,520,17,39050,53
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-1A,11,310,30,35107,520,17,38852,53
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-1B,21,185,30,35107,520,17,38852,52
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-2B,22,185,30,35107,520,17,39050,52
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-3B,23,185,30,35107,520,17,39248,52
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-3C,33,250,30,35107,520,17,39248,51
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-2C,32,250,30,35107,520,17,39050,51
LTE,CMI0514,18.655809,98.839644,L23-CMI0514-1C,31,250,30,35107,520,17,38852,51
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-1A,11,355,30,35102,520,17,38852,55
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-2A,12,355,30,35102,520,17,39050,55
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-3A,13,355,30,35102,520,17,39248,55
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-3B,23,115,30,35102,520,17,39248,54
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-2B,22,115,30,35102,520,17,39050,54
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-1B,21,115,30,35102,520,17,38852,54
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-1C,31,295,30,35102,520,17,38852,56
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-2C,32,295,30,35102,520,17,39050,56
LTE,CMI0640,18.6397,98.82845,L23-CMI0640-3C,33,295,30,35102,520,17,39248,56
